marketplace,seller_id,order_id,order_line_id,sku,category,quantity,unit_price,gross_amount,commission_rate_expected,commission_charged,logistics_fee,campaign_discount,net_paid,order_date,payout_date,is_return,refund_amount,commission_refund
trendyol,1007,501321,501321-2,SKU-26,home,1,1819,1819,0.15,272.85,30,100,1416.15,2026-01-26,2026-02-05,0,0,0.0
hepsiburada,1001,501322,501322-2,SKU-10,fashion,1,1372,1372,0.2,274.4,25,100,972.5999999999999,2026-02-12,2026-02-16,0,0,0.0
hepsiburada,1001,501323,501323-1,SKU-11,cosmetics,1,331,331,0.1,33.1,48,100,149.89999999999998,2026-01-02,2026-01-11,0,0,0.0
hepsiburada,1010,501324,501324-2,SKU-16,electronics,2,1377,2754,0.1,275.4,19,100,2359.6,2026-02-27,2026-03-07,0,0,0.0
hepsiburada,1009,501325,501325-2,SKU-47,cosmetics,2,1415,2830,0.15,416.5,15,50,2348.5,2026-01-15,2026-01-21,0,0,0.0
trendyol,1007,501326,501326-2,SKU-87,electronics,3,1953,5859,0.15,878.85,16,0,4964.15,2026-02-28,2026-03-03,0,0,0.0
trendyol,1008,501327,501327-1,SKU-90,home,1,935,935,0.1,93.5,45,0,796.5,2026-01-06,2026-01-10,0,0,0.0
hepsiburada,1007,501328,501328-1,SKU-69,cosmetics,1,138,138,0.15,30.7,42,50,15.299999999999997,2026-01-23,2026-01-31,0,0,0.0
trendyol,1010,501329,501329-3,SKU-86,cosmetics,1,688,688,0.15,103.2,11,0,573.8,2026-02-23,2026-02-28,0,0,0.0
trendyol,1008,501330,501330-2,SKU-45,cosmetics,2,1756,3512,0.15,526.8,40,100,2845.2,2026-01-18,2026-01-21,1,3512,0.0
trendyol,1005,501331,501331-2,SKU-88,home,2,1786,3572,0.15,535.8,30,0,3006.2,2026-01-04,2026-01-08,0,0,0.0
trendyol,1005,501332,501332-2,SKU-76,cosmetics,3,153,459,0.2,91.8,59,0,308.2,2026-03-01,2026-03-04,0,0,0.0
trendyol,1003,501333,501333-3,SKU-63,electronics,2,1791,3582,0.15,529.3,21,50,2981.7,2026-01-23,2026-02-02,1,3582,0.0
trendyol,1006,501334,501334-1,SKU-8,home,2,993,1986,0.15,297.9,16,0,1672.1,2026-01-14,2026-01-18,0,0,0.0
trendyol,1001,501335,501335-1,SKU-25,home,2,762,1524,0.1,152.4,31,0,1340.6,2026-01-09,2026-01-19,0,0,0.0
hepsiburada,1006,501336,501336-2,SKU-35,electronics,2,137,274,0.1,27.4,20,50,176.6,2026-02-18,2026-02-21,0,0,0.0
hepsiburada,1001,501337,501337-2,SKU-3,fashion,3,723,2169,0.2,433.8,25,0,1710.2,2026-01-02,2026-01-06,0,0,0.0
trendyol,1000,501338,501338-2,SKU-7,fashion,1,1944,1944,0.1,186.4,33,50,1674.6,2026-02-27,2026-03-09,1,1944,0.0
hepsiburada,1002,501339,501339-3,SKU-6,cosmetics,1,1156,1156,0.2,241.2,42,50,822.8,2026-02-09,2026-02-19,0,0,0.0
hepsiburada,1007,501340,501340-1,SKU-31,cosmetics,1,1648,1648,0.15,247.2,57,0,1343.8,2026-01-01,2026-01-07,0,0,0.0
trendyol,1007,501341,501341-1,SKU-84,electronics,2,903,1806,0.2,361.2,53,100,1291.8,2026-02-19,2026-02-27,0,0,0.0
hepsiburada,1003,501342,501342-1,SKU-52,fashion,2,1943,3886,0.2,777.2,46,0,3062.8,2026-02-24,2026-02-27,1,3886,777.2
hepsiburada,1009,501343,501343-3,SKU-91,home,2,1846,3692,0.2,738.4,35,100,2818.6,2026-02-21,2026-03-03,0,0,0.0
trendyol,1004,501344,501344-1,SKU-84,cosmetics,1,1131,1131,0.1,113.1,20,100,897.9,2026-03-01,2026-03-11,0,0,0.0
hepsiburada,1005,501345,501345-3,SKU-56,home,3,262,786,0.1,78.6,46,50,611.4,2026-01-28,2026-02-02,1,786,78.6
trendyol,1002,501346,501346-2,SKU-1,fashion,2,514,1028,0.2,215.6,43,100,669.4,2026-01-23,2026-01-26,0,0,0.0
hepsiburada,1005,501347,501347-1,SKU-57,electronics,2,424,848,0.2,169.6,25,50,603.4,2026-01-19,2026-01-29,0,0,0.0
trendyol,1002,501348,501348-2,SKU-30,cosmetics,2,243,486,0.2,97.2,23,0,365.8,2026-01-25,2026-02-01,1,486,0.0
hepsiburada,1007,501349,501349-2,SKU-45,home,3,881,2643,0.2,528.6,27,0,2087.4,2026-01-12,2026-01-21,1,2643,528.6
trendyol,1004,501350,501350-2,SKU-34,fashion,2,1643,3286,0.15,484.9,17,0,2784.1,2026-02-27,2026-03-06,0,0,0.0
hepsiburada,1009,501351,501351-1,SKU-7,home,2,1639,3278,0.2,655.6,13,0,2609.4,2026-02-24,2026-03-04,0,0,0.0
trendyol,1007,501352,501352-2,SKU-36,fashion,1,154,154,0.2,40.8,29,50,34.2,2026-01-10,2026-01-13,0,0,0.0
trendyol,1003,501353,501353-2,SKU-28,fashion,2,261,522,0.2,96.4,38,100,287.6,2026-02-10,2026-02-15,1,522,0.0
hepsiburada,1005,501354,501354-3,SKU-30,electronics,1,1794,1794,0.2,350.8,14,50,1379.2,2026-02-14,2026-02-21,1,1794,0.0
hepsiburada,1003,501355,501355-2,SKU-44,cosmetics,2,673,1346,0.2,269.2,28,0,1048.8,2026-02-23,2026-03-01,0,0,0.0
hepsiburada,1000,501356,501356-1,SKU-34,home,2,258,516,0.15,87.4,44,100,284.6,2026-01-26,2026-01-31,0,0,0.0
hepsiburada,1003,501357,501357-3,SKU-79,fashion,3,188,564,0.15,94.6,21,0,448.4,2026-02-28,2026-03-07,0,0,0.0
trendyol,1005,501358,501358-3,SKU-19,electronics,1,1190,1190,0.2,238.0,15,0,937.0,2026-03-02,2026-03-05,1,1190,0.0
hepsiburada,1006,501359,501359-2,SKU-53,fashion,3,1442,4326,0.2,865.2,58,0,3402.8,2026-01-08,2026-01-15,0,0,0.0
trendyol,1000,501360,501360-2,SKU-94,home,1,958,958,0.1,95.8,28,0,834.2,2026-01-19,2026-01-28,0,0,0.0
hepsiburada,1010,501361,501361-3,SKU-8,fashion,3,881,2643,0.15,388.45,47,100,2107.55,2026-01-14,2026-01-22,1,2643,0.0
hepsiburada,1007,501362,501362-2,SKU-47,home,2,1600,3200,0.15,490.0,48,0,2662.0,2026-03-02,2026-03-12,0,0,0.0
trendyol,1002,501363,501363-1,SKU-94,electronics,2,1183,2366,0.1,246.6,12,100,2007.4,2026-03-01,2026-03-11,0,0,0.0
hepsiburada,1004,501364,501364-1,SKU-48,fashion,1,446,446,0.2,99.2,28,100,218.8,2026-01-04,2026-01-11,1,446,89.2
trendyol,1010,501365,501365-1,SKU-12,home,1,1339,1339,0.1,133.9,40,0,1165.1,2026-02-11,2026-02-14,0,0,0.0
trendyol,1004,501366,501366-1,SKU-15,fashion,2,1260,2520,0.2,504.0,15,0,2001.0,2026-02-27,2026-03-09,0,0,0.0
hepsiburada,1006,501367,501367-3,SKU-21,cosmetics,2,1365,2730,0.1,265.0,33,0,2432.0,2026-02-24,2026-03-02,0,0,0.0
trendyol,1005,501368,501368-2,SKU-45,electronics,1,348,348,0.15,62.2,14,0,271.8,2026-01-01,2026-01-09,0,0,0.0
trendyol,1002,501369,501369-1,SKU-34,fashion,3,1231,3693,0.15,545.95,41,0,3106.05,2026-02-10,2026-02-20,0,0,0.0
hepsiburada,1006,501370,501370-3,SKU-74,fashion,3,1327,3981,0.1,390.1,26,0,3564.9,2026-02-22,2026-02-26,0,0,0.0
hepsiburada,1004,501371,501371-2,SKU-76,fashion,3,1069,3207,0.2,641.4,58,0,2507.6,2026-01-16,2026-01-23,0,0,0.0
hepsiburada,1008,501372,501372-2,SKU-23,electronics,3,597,1791,0.2,358.2,12,100,1320.8,2026-02-01,2026-02-06,0,0,0.0
hepsiburada,1008,501373,501373-1,SKU-10,fashion,3,391,1173,0.15,175.95,46,50,901.05,2026-02-01,2026-02-10,0,0,0.0
trendyol,1010,501374,501374-1,SKU-44,cosmetics,1,1542,1542,0.15,231.3,23,50,1237.7,2026-01-02,2026-01-11,0,0,0.0
hepsiburada,1002,501375,501375-2,SKU-79,fashion,3,1778,5334,0.2,1058.8,31,50,4194.2,2026-01-15,2026-01-24,0,0,0.0
hepsiburada,1010,501376,501376-2,SKU-49,home,2,1574,3148,0.2,629.6,28,100,2390.4,2026-01-11,2026-01-21,0,0,0.0
hepsiburada,1002,501377,501377-2,SKU-81,home,2,524,1048,0.15,149.2,18,100,780.8,2026-01-05,2026-01-14,0,0,0.0
hepsiburada,1001,501378,501378-3,SKU-55,electronics,3,1215,3645,0.1,356.5,44,50,3194.5,2026-01-08,2026-01-16,1,3645,364.5
hepsiburada,1001,501379,501379-3,SKU-44,fashion,1,1998,1998,0.15,299.7,43,100,1555.3,2026-01-17,2026-01-23,0,0,0.0
trendyol,1005,501380,501380-1,SKU-30,fashion,1,624,624,0.2,124.8,43,0,456.2,2026-01-21,2026-01-31,0,0,0.0
trendyol,1007,501381,501381-2,SKU-10,home,3,144,432,0.1,43.2,59,100,229.8,2026-02-17,2026-02-22,1,432,0.0
trendyol,1002,501382,501382-1,SKU-92,fashion,2,645,1290,0.1,129.0,56,50,1055.0,2026-02-28,2026-03-05,1,1290,0.0
hepsiburada,1010,501383,501383-3,SKU-32,fashion,1,1421,1421,0.1,142.1,10,0,1268.9,2026-02-07,2026-02-17,0,0,0.0
hepsiburada,1006,501384,501384-1,SKU-12,fashion,1,1527,1527,0.15,229.05,55,50,1192.95,2026-02-20,2026-02-28,0,0,0.0
trendyol,1010,501385,501385-1,SKU-70,home,1,449,449,0.1,44.9,20,100,284.1,2026-01-13,2026-01-23,0,0,0.0
trendyol,1003,501386,501386-1,SKU-92,home,1,884,884,0.15,124.6,42,100,617.4,2026-03-02,2026-03-07,0,0,0.0
trendyol,1005,501387,501387-1,SKU-61,fashion,2,1149,2298,0.2,459.6,40,100,1698.4,2026-01-14,2026-01-21,1,2298,459.6
trendyol,1001,501388,501388-2,SKU-73,fashion,1,1142,1142,0.15,171.3,32,50,888.7,2026-02-14,2026-02-23,0,0,0.0
trendyol,1003,501389,501389-1,SKU-77,home,3,1739,5217,0.15,782.55,46,100,4288.45,2026-02-12,2026-02-22,0,0,0.0
hepsiburada,1010,501390,501390-3,SKU-3,home,2,645,1290,0.1,129.0,23,0,1138.0,2026-02-28,2026-03-09,0,0,0.0
hepsiburada,1006,501391,501391-1,SKU-81,home,3,1684,5052,0.15,767.8,47,0,4237.2,2026-02-17,2026-02-21,1,5052,0.0
hepsiburada,1001,501392,501392-2,SKU-75,electronics,3,610,1830,0.2,358.0,35,0,1437.0,2026-02-15,2026-02-23,1,1830,366.0
trendyol,1003,501393,501393-2,SKU-83,home,2,617,1234,0.15,177.1,59,0,997.9000000000001,2026-01-11,2026-01-20,1,1234,0.0
hepsiburada,1003,501394,501394-1,SKU-35,fashion,1,1540,1540,0.2,308.0,47,0,1185.0,2026-01-03,2026-01-12,0,0,0.0
trendyol,1008,501395,501395-1,SKU-23,home,1,1095,1095,0.2,219.0,54,100,722.0,2026-02-03,2026-02-11,0,0,0.0
trendyol,1007,501396,501396-3,SKU-60,cosmetics,3,951,2853,0.15,437.95,59,100,2256.05,2026-03-02,2026-03-06,1,2853,427.95
hepsiburada,1002,501397,501397-1,SKU-88,fashion,2,484,968,0.15,145.2,36,50,736.8,2026-02-03,2026-02-11,0,0,0.0
trendyol,1004,501398,501398-2,SKU-23,electronics,3,304,912,0.15,136.8,37,0,738.2,2026-01-18,2026-01-27,1,912,0.0
trendyol,1010,501399,501399-3,SKU-53,home,1,470,470,0.1,47.0,28,0,395.0,2026-01-25,2026-01-31,0,0,0.0
trendyol,1007,501400,501400-1,SKU-61,fashion,3,734,2202,0.2,450.4,22,100,1629.6,2026-01-13,2026-01-23,0,0,0.0
hepsiburada,1009,501401,501401-2,SKU-20,cosmetics,1,990,990,0.1,99.0,43,100,748.0,2026-01-05,2026-01-11,1,990,0.0
trendyol,1009,501402,501402-2,SKU-2,cosmetics,2,482,964,0.2,192.8,57,100,614.2,2026-02-24,2026-02-28,0,0,0.0
trendyol,1001,501403,501403-3,SKU-41,cosmetics,2,427,854,0.2,170.8,40,100,543.2,2026-02-23,2026-03-01,0,0,0.0
trendyol,1010,501404,501404-2,SKU-49,fashion,3,139,417,0.15,54.55,20,0,342.45,2026-02-12,2026-02-21,0,0,0.0
hepsiburada,1007,501405,501405-2,SKU-34,home,1,701,701,0.15,97.15,49,0,554.85,2026-01-02,2026-01-06,1,701,0.0
trendyol,1004,501406,501406-1,SKU-94,fashion,3,900,2700,0.2,540.0,11,0,2149.0,2026-01-07,2026-01-10,0,0,0.0
trendyol,1002,501407,501407-2,SKU-61,electronics,2,1458,2916,0.15,437.4,46,100,2332.6,2026-02-15,2026-02-25,1,2916,437.4
trendyol,1008,501408,501408-3,SKU-17,home,2,459,918,0.1,83.8,39,0,795.2,2026-01-23,2026-01-30,0,0,0.0
hepsiburada,1002,501409,501409-2,SKU-77,fashion,3,343,1029,0.2,205.8,17,50,756.2,2026-02-24,2026-03-01,0,0,0.0
hepsiburada,1008,501410,501410-2,SKU-76,electronics,3,1356,4068,0.1,406.8,12,0,3649.2,2026-02-18,2026-02-22,0,0,0.0
trendyol,1008,501411,501411-1,SKU-46,home,3,552,1656,0.2,323.2,17,50,1265.8,2026-01-16,2026-01-22,0,0,0.0
hepsiburada,1010,501412,501412-1,SKU-77,cosmetics,3,1133,3399,0.1,339.9,37,0,3022.1,2026-02-19,2026-02-24,0,0,0.0
trendyol,1010,501413,501413-2,SKU-3,cosmetics,3,1736,5208,0.1,520.8,59,50,4578.2,2026-01-29,2026-02-08,0,0,0.0
hepsiburada,1010,501414,501414-3,SKU-58,fashion,2,969,1938,0.1,193.8,33,0,1711.2,2026-01-19,2026-01-23,0,0,0.0
hepsiburada,1010,501415,501415-2,SKU-93,fashion,2,1594,3188,0.15,478.2,46,100,2563.8,2026-01-06,2026-01-14,0,0,0.0
hepsiburada,1000,501416,501416-1,SKU-78,cosmetics,1,1233,1233,0.2,246.6,35,0,951.4,2026-01-24,2026-01-28,0,0,0.0
hepsiburada,1000,501417,501417-3,SKU-65,electronics,2,1527,3054,0.1,305.4,25,0,2723.6,2026-02-10,2026-02-20,1,3054,305.4
trendyol,1010,501418,501418-2,SKU-62,home,3,978,2934,0.1,303.4,48,0,2582.6,2026-02-09,2026-02-14,1,2934,293.4
trendyol,1005,501419,501419-3,SKU-80,electronics,3,344,1032,0.15,164.8,54,0,813.2,2026-01-24,2026-01-27,1,1032,154.8
trendyol,1004,501420,501420-2,SKU-97,home,2,943,1886,0.15,282.9,55,0,1548.1,2026-01-11,2026-01-20,0,0,0.0
hepsiburada,1009,501421,501421-2,SKU-32,fashion,3,828,2484,0.15,372.6,46,0,2065.4,2026-01-19,2026-01-25,0,0,0.0
trendyol,1006,501422,501422-1,SKU-13,electronics,2,1297,2594,0.2,510.79999999999995,13,0,2070.2,2026-01-25,2026-01-28,1,2594,518.8
trendyol,1007,501423,501423-2,SKU-59,electronics,1,399,399,0.2,79.8,20,0,299.2,2026-02-05,2026-02-10,1,399,0.0
hepsiburada,1003,501424,501424-1,SKU-10,cosmetics,3,1087,3261,0.2,652.2,33,0,2575.8,2026-02-17,2026-02-21,0,0,0.0
hepsiburada,1007,501425,501425-2,SKU-87,fashion,1,1885,1885,0.2,387.0,17,0,1481.0,2026-02-26,2026-03-04,1,1885,0.0
hepsiburada,1009,501426,501426-2,SKU-96,cosmetics,3,1781,5343,0.1,526.3,47,0,4769.7,2026-01-30,2026-02-04,0,0,0.0
trendyol,1002,501427,501427-1,SKU-85,electronics,1,480,480,0.15,82.0,42,100,256.0,2026-01-24,2026-01-28,0,0,0.0
trendyol,1005,501428,501428-2,SKU-61,cosmetics,2,297,594,0.1,51.4,25,0,517.6,2026-02-21,2026-02-25,0,0,0.0
trendyol,1002,501429,501429-3,SKU-1,cosmetics,1,548,548,0.2,109.6,12,100,326.4,2026-01-28,2026-02-06,0,0,0.0
hepsiburada,1002,501430,501430-1,SKU-46,cosmetics,2,1971,3942,0.1,394.2,48,50,3449.8,2026-02-14,2026-02-22,0,0,0.0
trendyol,1004,501431,501431-2,SKU-47,electronics,3,1148,3444,0.2,688.8,48,50,2657.2,2026-01-20,2026-01-25,0,0,0.0
hepsiburada,1004,501432,501432-2,SKU-53,home,1,1326,1326,0.2,275.2,46,0,1004.8,2026-02-25,2026-03-04,1,1326,0.0
trendyol,1001,501433,501433-2,SKU-20,electronics,2,1662,3324,0.15,498.6,34,100,2691.4,2026-01-04,2026-01-07,0,0,0.0
hepsiburada,1001,501434,501434-2,SKU-30,fashion,3,646,1938,0.1,203.8,36,0,1698.2,2026-02-20,2026-02-26,1,1938,193.8
hepsiburada,1008,501435,501435-3,SKU-91,electronics,1,1426,1426,0.1,134.6,44,0,1247.4,2026-02-08,2026-02-16,1,1426,0.0
trendyol,1008,501436,501436-2,SKU-32,fashion,3,178,534,0.2,116.8,49,0,368.2,2026-01-31,2026-02-10,0,0,0.0
trendyol,1004,501437,501437-1,SKU-96,electronics,1,927,927,0.2,195.4,50,0,681.6,2026-02-17,2026-02-20,0,0,0.0
hepsiburada,1010,501438,501438-3,SKU-35,fashion,1,1754,1754,0.2,350.8,43,0,1360.2,2026-02-26,2026-03-04,0,0,0.0
hepsiburada,1009,501439,501439-3,SKU-29,fashion,3,1031,3093,0.1,319.3,52,0,2721.7,2026-02-20,2026-02-24,0,0,0.0
trendyol,1002,501440,501440-3,SKU-87,fashion,3,311,933,0.1,103.3,30,0,799.7,2026-02-22,2026-02-27,0,0,0.0
trendyol,1001,501441,501441-2,SKU-56,fashion,1,767,767,0.1,76.7,12,0,678.3,2026-02-02,2026-02-06,0,0,0.0
trendyol,1008,501442,501442-2,SKU-11,electronics,2,547,1094,0.1,101.4,36,0,956.6,2026-02-07,2026-02-15,1,1094,109.4
trendyol,1004,501443,501443-2,SKU-52,fashion,3,367,1101,0.1,110.1,16,0,974.9,2026-02-10,2026-02-19,1,1101,0.0
trendyol,1001,501444,501444-1,SKU-48,electronics,2,908,1816,0.1,181.6,60,0,1574.4,2026-02-12,2026-02-21,0,0,0.0
hepsiburada,1009,501445,501445-1,SKU-20,electronics,1,1443,1443,0.2,288.6,52,0,1102.4,2026-01-05,2026-01-15,0,0,0.0
hepsiburada,1001,501446,501446-1,SKU-38,cosmetics,2,211,422,0.2,84.4,21,0,316.6,2026-01-03,2026-01-12,1,422,0.0
trendyol,1007,501447,501447-2,SKU-37,fashion,1,1338,1338,0.15,200.7,55,0,1082.3,2026-01-04,2026-01-09,1,1338,0.0
trendyol,1009,501448,501448-1,SKU-38,electronics,2,1313,2626,0.1,262.6,55,0,2308.4,2026-02-09,2026-02-18,1,2626,0.0
hepsiburada,1010,501449,501449-3,SKU-29,fashion,2,411,822,0.1,82.2,18,0,721.8,2026-02-03,2026-02-08,0,0,0.0
trendyol,1004,501450,501450-1,SKU-2,cosmetics,2,1117,2234,0.15,345.1,21,100,1767.9,2026-02-05,2026-02-10,1,2234,335.1
trendyol,1004,501451,501451-2,SKU-62,cosmetics,1,231,231,0.15,34.65,17,50,129.35,2026-02-28,2026-03-04,0,0,0.0
hepsiburada,1004,501452,501452-3,SKU-80,electronics,2,375,750,0.1,85.0,14,100,551.0,2026-01-05,2026-01-12,0,0,0.0
hepsiburada,1005,501453,501453-3,SKU-84,cosmetics,2,886,1772,0.2,354.4,49,100,1268.6,2026-01-13,2026-01-19,0,0,0.0
hepsiburada,1003,501454,501454-2,SKU-53,home,2,603,1206,0.1,120.6,14,50,1021.4000000000001,2026-02-24,2026-03-01,0,0,0.0
hepsiburada,1007,501455,501455-2,SKU-57,cosmetics,1,547,547,0.2,119.4,55,0,372.6,2026-02-16,2026-02-25,0,0,0.0
hepsiburada,1003,501456,501456-1,SKU-84,home,1,1654,1654,0.1,165.4,27,0,1461.6,2026-02-13,2026-02-23,1,1654,165.4
hepsiburada,1001,501457,501457-2,SKU-54,electronics,3,585,1755,0.1,175.5,49,100,1430.5,2026-02-20,2026-02-23,0,0,0.0
hepsiburada,1006,501458,501458-2,SKU-46,electronics,1,428,428,0.15,64.2,25,0,338.8,2026-01-10,2026-01-20,1,428,64.2
hepsiburada,1000,501459,501459-3,SKU-28,home,2,1427,2854,0.1,277.4,43,0,2533.6,2026-02-05,2026-02-15,1,2854,0.0
trendyol,1005,501460,501460-1,SKU-31,home,1,948,948,0.2,181.6,44,0,722.4,2026-01-30,2026-02-07,0,0,0.0
hepsiburada,1003,501461,501461-3,SKU-41,fashion,3,1762,5286,0.2,1049.2,39,0,4197.8,2026-02-16,2026-02-21,0,0,0.0
hepsiburada,1000,501462,501462-3,SKU-67,home,1,637,637,0.1,63.7,21,0,552.3,2026-01-23,2026-02-02,1,637,63.7
hepsiburada,1005,501463,501463-3,SKU-21,cosmetics,3,1558,4674,0.1,477.4,34,0,4162.6,2026-03-02,2026-03-12,0,0,0.0
trendyol,1009,501464,501464-2,SKU-51,home,3,1159,3477,0.1,339.7,36,0,3101.3,2026-02-09,2026-02-19,0,0,0.0
hepsiburada,1002,501465,501465-1,SKU-62,electronics,2,1313,2626,0.1,262.6,29,50,2284.4,2026-03-01,2026-03-07,0,0,0.0
trendyol,1010,501466,501466-3,SKU-54,electronics,2,453,906,0.1,90.6,56,50,709.4,2026-01-03,2026-01-06,0,0,0.0
trendyol,1004,501467,501467-2,SKU-99,fashion,2,1932,3864,0.15,571.6,23,50,3219.4,2026-01-27,2026-02-02,0,0,0.0
hepsiburada,1009,501468,501468-1,SKU-42,cosmetics,1,613,613,0.2,132.6,44,0,436.4,2026-02-09,2026-02-18,0,0,0.0
hepsiburada,1001,501469,501469-1,SKU-1,home,1,1896,1896,0.15,294.4,39,0,1562.6,2026-02-13,2026-02-23,1,1896,284.4
trendyol,1010,501470,501470-3,SKU-59,fashion,2,1825,3650,0.2,730.0,47,0,2873.0,2026-02-09,2026-02-13,0,0,0.0
trendyol,1004,501471,501471-1,SKU-14,home,3,1830,5490,0.15,823.5,11,0,4655.5,2026-01-16,2026-01-23,1,5490,823.5
hepsiburada,1005,501472,501472-1,SKU-67,cosmetics,2,1539,3078,0.1,307.8,56,0,2714.2,2026-01-16,2026-01-24,0,0,0.0
hepsiburada,1002,501473,501473-2,SKU-20,cosmetics,3,106,318,0.2,63.6,14,0,240.4,2026-02-06,2026-02-16,0,0,0.0
trendyol,1000,501474,501474-2,SKU-33,cosmetics,3,1916,5748,0.15,872.2,10,0,4865.8,2026-01-31,2026-02-10,0,0,0.0
hepsiburada,1005,501475,501475-3,SKU-1,cosmetics,1,604,604,0.2,120.8,36,100,347.2,2026-01-13,2026-01-22,0,0,0.0
trendyol,1000,501476,501476-2,SKU-12,electronics,2,1922,3844,0.15,568.6,23,0,3252.4,2026-02-02,2026-02-07,0,0,0.0
trendyol,1000,501477,501477-3,SKU-72,electronics,3,871,2613,0.15,401.95,22,100,2089.05,2026-02-19,2026-02-28,0,0,0.0
hepsiburada,1000,501478,501478-2,SKU-82,cosmetics,1,1258,1258,0.2,251.6,54,0,952.4,2026-02-25,2026-03-03,1,1258,251.6
hepsiburada,1009,501479,501479-3,SKU-99,cosmetics,3,1725,5175,0.15,768.25,56,0,4350.75,2026-02-02,2026-02-08,0,0,0.0
trendyol,1008,501480,501480-2,SKU-78,cosmetics,1,801,801,0.15,130.15,55,0,615.85,2026-01-30,2026-02-08,1,801,0.0
trendyol,1006,501481,501481-3,SKU-55,cosmetics,2,462,924,0.2,176.8,32,0,715.2,2026-01-15,2026-01-19,1,924,184.8
trendyol,1005,501482,501482-3,SKU-10,home,1,1318,1318,0.2,255.60000000000002,53,100,909.4000000000001,2026-01-30,2026-02-07,0,0,0.0
trendyol,1002,501483,501483-1,SKU-29,home,1,1942,1942,0.2,388.4,52,0,1501.6,2026-01-12,2026-01-15,0,0,0.0
trendyol,1008,501484,501484-2,SKU-7,fashion,1,1854,1854,0.15,278.1,23,0,1552.9,2026-01-05,2026-01-12,0,0,0.0
hepsiburada,1008,501485,501485-1,SKU-12,fashion,1,1205,1205,0.1,120.5,56,50,978.5,2026-01-27,2026-02-03,0,0,0.0
hepsiburada,1006,501486,501486-2,SKU-11,fashion,3,1240,3720,0.15,568.0,56,0,3096.0,2026-01-03,2026-01-12,0,0,0.0
hepsiburada,1009,501487,501487-2,SKU-53,cosmetics,2,341,682,0.15,102.3,46,100,433.70000000000005,2026-02-10,2026-02-16,0,0,0.0
trendyol,1003,501488,501488-3,SKU-82,home,1,1897,1897,0.1,189.7,49,0,1658.3,2026-01-28,2026-01-31,1,1897,189.7
trendyol,1002,501489,501489-2,SKU-69,home,2,1336,2672,0.1,267.2,53,100,2251.8,2026-02-18,2026-02-28,0,0,0.0
trendyol,1005,501490,501490-3,SKU-32,cosmetics,1,354,354,0.1,35.4,56,0,262.6,2026-01-07,2026-01-12,0,0,0.0
hepsiburada,1007,501491,501491-1,SKU-57,home,3,791,2373,0.2,474.6,25,50,1823.4,2026-02-28,2026-03-07,1,2373,474.6
hepsiburada,1004,501492,501492-3,SKU-77,cosmetics,3,1440,4320,0.2,864.0,44,0,3412.0,2026-01-27,2026-02-06,1,4320,864.0
trendyol,1008,501493,501493-2,SKU-44,home,1,953,953,0.15,142.95,12,100,698.05,2026-02-27,2026-03-03,0,0,0.0
trendyol,1008,501494,501494-1,SKU-25,electronics,2,1199,2398,0.1,249.8,17,0,2131.2,2026-02-14,2026-02-18,0,0,0.0
trendyol,1009,501495,501495-3,SKU-79,fashion,1,1320,1320,0.2,274.0,18,0,1028.0,2026-01-21,2026-01-31,0,0,0.0
trendyol,1004,501496,501496-1,SKU-66,electronics,3,1463,4389,0.2,877.8,10,100,3401.2,2026-01-27,2026-02-02,0,0,0.0
hepsiburada,1005,501497,501497-2,SKU-10,fashion,2,1540,3080,0.1,308.0,18,0,2754.0,2026-01-14,2026-01-24,0,0,0.0
trendyol,1001,501498,501498-2,SKU-12,electronics,2,1011,2022,0.2,414.4,11,0,1596.6,2026-01-04,2026-01-10,0,0,0.0
trendyol,1008,501499,501499-1,SKU-15,fashion,3,669,2007,0.1,192.7,28,0,1786.3,2026-01-25,2026-02-02,0,0,0.0
